"RegionID","SizeRank","RegionName","RegionType","StateName","Date","MedianDaystoPending"
395143,79,"Syracuse, NY","Msa","NY","9/30/2020",9
394484,80,"Colorado Springs, CO","Msa","CO","9/30/2020",32
395235,81,"Winston-Salem, NC","Msa","NC","9/30/2020",5
395224,82,"Wichita, KS","Msa","KS","9/30/2020",7
395115,83,"Springfield, MA","Msa","MA","9/30/2020",7
394440,84,"Fort Myers, FL","Msa","FL","9/30/2020",27
394399,85,"Boise City, ID","Msa","ID","9/30/2020",6
395160,86,"Toledo, OH","Msa","OH","9/30/2020",6
394816,87,"Madison, WI","Msa","WI","9/30/2020",30
394766,88,"Lakeland, FL","Msa","FL","9/30/2020",9
394931,89,"Ogden, UT","Msa","UT","9/30/2020",5
394528,90,"Daytona Beach, FL","Msa","FL","9/30/2020",15
394531,91,"Des Moines, IA","Msa","IA","9/30/2020",20
394711,92,"Jackson, MS","Msa","MS","9/30/2020",18
394352,94,"Augusta, GA","Msa","GA","9/30/2020",8
394666,96,"Harrisburg, PA","Msa","PA","9/30/2020",22
395006,100,"Provo, UT","Msa","UT","9/30/2020",6
394602,159,"Fort Collins, CO","Msa","CO","9/30/2020",12
394913,1,"New York, NY","Msa","NY","10/31/2020",29
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","10/31/2020",13
394463,3,"Chicago, IL","Msa","IL","10/31/2020",13
394514,4,"Dallas-Fort Worth, TX","Msa","TX","10/31/2020",22
394974,5,"Philadelphia, PA","Msa","PA","10/31/2020",9
394692,6,"Houston, TX","Msa","TX","10/31/2020",14
395209,7,"Washington, DC","Msa","DC","10/31/2020",7
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","10/31/2020",23
394347,9,"Atlanta, GA","Msa","GA","10/31/2020",14
394404,10,"Boston, MA","Msa","MA","10/31/2020",9
395057,11,"San Francisco, CA","Msa","CA","10/31/2020",13
394532,12,"Detroit, MI","Msa","MI","10/31/2020",9
395025,13,"Riverside, CA","Msa","CA","10/31/2020",9
394976,14,"Phoenix, AZ","Msa","AZ","10/31/2020",11
395078,15,"Seattle, WA","Msa","WA","10/31/2020",7
394865,16,"Minneapolis-St Paul, MN","Msa","MN","10/31/2020",18
395056,17,"San Diego, CA","Msa","CA","10/31/2020",8
395121,18,"St. Louis, MO","Msa","MO","10/31/2020",7
395148,19,"Tampa, FL","Msa","FL","10/31/2020",8
394358,20,"Baltimore, MD","Msa","MD","10/31/2020",8
394530,21,"Denver, CO","Msa","CO","10/31/2020",6
394982,22,"Pittsburgh, PA","Msa","PA","10/31/2020",11
394998,23,"Portland, OR","Msa","OR","10/31/2020",7
394458,24,"Charlotte, NC","Msa","NC","10/31/2020",6
395045,25,"Sacramento, CA","Msa","CA","10/31/2020",7
395055,26,"San Antonio, TX","Msa","TX","10/31/2020",25
394943,27,"Orlando, FL","Msa","FL","10/31/2020",11
394466,28,"Cincinnati, OH","Msa","OH","10/31/2020",4
394475,29,"Cleveland, OH","Msa","OH","10/31/2020",15
394735,30,"Kansas City, MO","Msa","MO","10/31/2020",5
394775,31,"Las Vegas, NV","Msa","NV","10/31/2020",17
394492,32,"Columbus, OH","Msa","OH","10/31/2020",5
394705,33,"Indianapolis, IN","Msa","IN","10/31/2020",5
395059,34,"San Jose, CA","Msa","CA","10/31/2020",15
394355,35,"Austin, TX","Msa","TX","10/31/2020",6
395194,36,"Virginia Beach, VA","Msa","VA","10/31/2020",25
394902,37,"Nashville, TN","Msa","TN","10/31/2020",32
395005,38,"Providence, RI","Msa","RI","10/31/2020",12
394862,39,"Milwaukee, WI","Msa","WI","10/31/2020",40
394714,40,"Jacksonville, FL","Msa","FL","10/31/2020",10
394849,41,"Memphis, TN","Msa","TN","10/31/2020",5
394935,42,"Oklahoma City, OK","Msa","OK","10/31/2020",8
394807,43,"Louisville-Jefferson County, KY","Msa","KY","10/31/2020",5
394669,44,"Hartford, CT","Msa","CT","10/31/2020",9
395022,45,"Richmond, VA","Msa","VA","10/31/2020",5
394910,46,"New Orleans, LA","Msa","LA","10/31/2020",10
394425,47,"Buffalo, NY","Msa","NY","10/31/2020",12
395012,48,"Raleigh, NC","Msa","NC","10/31/2020",5
394388,49,"Birmingham, AL","Msa","AL","10/31/2020",7
395053,50,"Salt Lake City, UT","Msa","UT","10/31/2020",6
395031,51,"Rochester, NY","Msa","NY","10/31/2020",10
394640,52,"Grand Rapids, MI","Msa","MI","10/31/2020",6
395167,53,"Tucson, AZ","Msa","AZ","10/31/2020",6
395169,55,"Tulsa, OK","Msa","OK","10/31/2020",8
394619,56,"Fresno, CA","Msa","CA","10/31/2020",9
395238,57,"Worcester, MA","Msa","MA","10/31/2020",8
394415,58,"Stamford, CT","Msa","CT","10/31/2020",20
394312,59,"Albuquerque, NM","Msa","NM","10/31/2020",6
394308,60,"Albany, NY","Msa","NY","10/31/2020",12
394938,61,"Omaha, NE","Msa","NE","10/31/2020",7
394908,62,"New Haven, CT","Msa","CT","10/31/2020",8
394357,63,"Bakersfield, CA","Msa","CA","10/31/2020",14
394753,64,"Knoxville, TN","Msa","TN","10/31/2020",5
394653,65,"Greenville, SC","Msa","SC","10/31/2020",8
394952,66,"Ventura, CA","Msa","CA","10/31/2020",9
394318,67,"Allentown, PA","Msa","PA","10/31/2020",13
394561,68,"El Paso, TX","Msa","TX","10/31/2020",50
394367,69,"Baton Rouge, LA","Msa","LA","10/31/2020",21
394521,70,"Dayton, OH","Msa","OH","10/31/2020",5
394843,71,"McAllen, TX","Msa","TX","10/31/2020",24
394486,72,"Columbia, SC","Msa","SC","10/31/2020",9
394648,73,"Greensboro, NC","Msa","NC","10/31/2020",5
394304,74,"Akron, OH","Msa","OH","10/31/2020",13
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","10/31/2020",15
394798,76,"Little Rock, AR","Msa","AR","10/31/2020",29
395134,77,"Stockton, CA","Msa","CA","10/31/2020",8
394457,78,"Charleston, SC","Msa","SC","10/31/2020",12
395143,79,"Syracuse, NY","Msa","NY","10/31/2020",8
394484,80,"Colorado Springs, CO","Msa","CO","10/31/2020",28
395235,81,"Winston-Salem, NC","Msa","NC","10/31/2020",5
395224,82,"Wichita, KS","Msa","KS","10/31/2020",9
395115,83,"Springfield, MA","Msa","MA","10/31/2020",9
394440,84,"Fort Myers, FL","Msa","FL","10/31/2020",20
394399,85,"Boise City, ID","Msa","ID","10/31/2020",8
395160,86,"Toledo, OH","Msa","OH","10/31/2020",6
394816,87,"Madison, WI","Msa","WI","10/31/2020",25
394766,88,"Lakeland, FL","Msa","FL","10/31/2020",10
394931,89,"Ogden, UT","Msa","UT","10/31/2020",5
394528,90,"Daytona Beach, FL","Msa","FL","10/31/2020",15
394531,91,"Des Moines, IA","Msa","IA","10/31/2020",18
394711,92,"Jackson, MS","Msa","MS","10/31/2020",9
394352,94,"Augusta, GA","Msa","GA","10/31/2020",9
394666,96,"Harrisburg, PA","Msa","PA","10/31/2020",6
395006,100,"Provo, UT","Msa","UT","10/31/2020",5
394602,159,"Fort Collins, CO","Msa","CO","10/31/2020",11
394913,1,"New York, NY","Msa","NY","11/30/2020",34
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","11/30/2020",13
394463,3,"Chicago, IL","Msa","IL","11/30/2020",16
394514,4,"Dallas-Fort Worth, TX","Msa","TX","11/30/2020",23
394974,5,"Philadelphia, PA","Msa","PA","11/30/2020",11
394692,6,"Houston, TX","Msa","TX","11/30/2020",14
395209,7,"Washington, DC","Msa","DC","11/30/2020",7
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","11/30/2020",25
394347,9,"Atlanta, GA","Msa","GA","11/30/2020",13
394404,10,"Boston, MA","Msa","MA","11/30/2020",9
395057,11,"San Francisco, CA","Msa","CA","11/30/2020",13
394532,12,"Detroit, MI","Msa","MI","11/30/2020",11
395025,13,"Riverside, CA","Msa","CA","11/30/2020",11
394976,14,"Phoenix, AZ","Msa","AZ","11/30/2020",13
395078,15,"Seattle, WA","Msa","WA","11/30/2020",7
394865,16,"Minneapolis-St Paul, MN","Msa","MN","11/30/2020",21
395056,17,"San Diego, CA","Msa","CA","11/30/2020",9
395121,18,"St. Louis, MO","Msa","MO","11/30/2020",8
395148,19,"Tampa, FL","Msa","FL","11/30/2020",9
394358,20,"Baltimore, MD","Msa","MD","11/30/2020",8
394530,21,"Denver, CO","Msa","CO","11/30/2020",6
394982,22,"Pittsburgh, PA","Msa","PA","11/30/2020",14
394998,23,"Portland, OR","Msa","OR","11/30/2020",7
394458,24,"Charlotte, NC","Msa","NC","11/30/2020",6
395045,25,"Sacramento, CA","Msa","CA","11/30/2020",8
395055,26,"San Antonio, TX","Msa","TX","11/30/2020",26
394943,27,"Orlando, FL","Msa","FL","11/30/2020",12
394466,28,"Cincinnati, OH","Msa","OH","11/30/2020",6
394475,29,"Cleveland, OH","Msa","OH","11/30/2020",18
394735,30,"Kansas City, MO","Msa","MO","11/30/2020",6
394775,31,"Las Vegas, NV","Msa","NV","11/30/2020",20
394492,32,"Columbus, OH","Msa","OH","11/30/2020",5
394705,33,"Indianapolis, IN","Msa","IN","11/30/2020",6
395059,34,"San Jose, CA","Msa","CA","11/30/2020",17
394355,35,"Austin, TX","Msa","TX","11/30/2020",6
395194,36,"Virginia Beach, VA","Msa","VA","11/30/2020",23
394902,37,"Nashville, TN","Msa","TN","11/30/2020",34
395005,38,"Providence, RI","Msa","RI","11/30/2020",14
394862,39,"Milwaukee, WI","Msa","WI","11/30/2020",43
394714,40,"Jacksonville, FL","Msa","FL","11/30/2020",10
394849,41,"Memphis, TN","Msa","TN","11/30/2020",6
394935,42,"Oklahoma City, OK","Msa","OK","11/30/2020",11
394807,43,"Louisville-Jefferson County, KY","Msa","KY","11/30/2020",8
394669,44,"Hartford, CT","Msa","CT","11/30/2020",9
395022,45,"Richmond, VA","Msa","VA","11/30/2020",6
394910,46,"New Orleans, LA","Msa","LA","11/30/2020",12
394425,47,"Buffalo, NY","Msa","NY","11/30/2020",12
395012,48,"Raleigh, NC","Msa","NC","11/30/2020",5
394388,49,"Birmingham, AL","Msa","AL","11/30/2020",8
395053,50,"Salt Lake City, UT","Msa","UT","11/30/2020",6
395031,51,"Rochester, NY","Msa","NY","11/30/2020",11
394640,52,"Grand Rapids, MI","Msa","MI","11/30/2020",7
395167,53,"Tucson, AZ","Msa","AZ","11/30/2020",7
395169,55,"Tulsa, OK","Msa","OK","11/30/2020",11
394619,56,"Fresno, CA","Msa","CA","11/30/2020",9
395238,57,"Worcester, MA","Msa","MA","11/30/2020",9
394415,58,"Stamford, CT","Msa","CT","11/30/2020",18
394312,59,"Albuquerque, NM","Msa","NM","11/30/2020",6
394308,60,"Albany, NY","Msa","NY","11/30/2020",17
394938,61,"Omaha, NE","Msa","NE","11/30/2020",9
394908,62,"New Haven, CT","Msa","CT","11/30/2020",10
394357,63,"Bakersfield, CA","Msa","CA","11/30/2020",13
394753,64,"Knoxville, TN","Msa","TN","11/30/2020",7
394653,65,"Greenville, SC","Msa","SC","11/30/2020",12
394952,66,"Ventura, CA","Msa","CA","11/30/2020",9
394318,67,"Allentown, PA","Msa","PA","11/30/2020",13
394561,68,"El Paso, TX","Msa","TX","11/30/2020",8
394367,69,"Baton Rouge, LA","Msa","LA","11/30/2020",17
394521,70,"Dayton, OH","Msa","OH","11/30/2020",6
394843,71,"McAllen, TX","Msa","TX","11/30/2020",22
394486,72,"Columbia, SC","Msa","SC","11/30/2020",22
394648,73,"Greensboro, NC","Msa","NC","11/30/2020",5
394304,74,"Akron, OH","Msa","OH","11/30/2020",17
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","11/30/2020",14
394798,76,"Little Rock, AR","Msa","AR","11/30/2020",9
395134,77,"Stockton, CA","Msa","CA","11/30/2020",8
394457,78,"Charleston, SC","Msa","SC","11/30/2020",13
395143,79,"Syracuse, NY","Msa","NY","11/30/2020",13
394484,80,"Colorado Springs, CO","Msa","CO","11/30/2020",26
395235,81,"Winston-Salem, NC","Msa","NC","11/30/2020",6
395224,82,"Wichita, KS","Msa","KS","11/30/2020",8
395115,83,"Springfield, MA","Msa","MA","11/30/2020",9
394440,84,"Fort Myers, FL","Msa","FL","11/30/2020",20
394399,85,"Boise City, ID","Msa","ID","11/30/2020",9
395160,86,"Toledo, OH","Msa","OH","11/30/2020",8
394816,87,"Madison, WI","Msa","WI","11/30/2020",33
394766,88,"Lakeland, FL","Msa","FL","11/30/2020",10
394931,89,"Ogden, UT","Msa","UT","11/30/2020",5
394528,90,"Daytona Beach, FL","Msa","FL","11/30/2020",13
394531,91,"Des Moines, IA","Msa","IA","11/30/2020",22
394711,92,"Jackson, MS","Msa","MS","11/30/2020",11
394352,94,"Augusta, GA","Msa","GA","11/30/2020",10
394666,96,"Harrisburg, PA","Msa","PA","11/30/2020",6
395006,100,"Provo, UT","Msa","UT","11/30/2020",5
394602,159,"Fort Collins, CO","Msa","CO","11/30/2020",13
394913,1,"New York, NY","Msa","NY","12/31/2020",42
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","12/31/2020",14
394463,3,"Chicago, IL","Msa","IL","12/31/2020",24
394514,4,"Dallas-Fort Worth, TX","Msa","TX","12/31/2020",24
394974,5,"Philadelphia, PA","Msa","PA","12/31/2020",13
394692,6,"Houston, TX","Msa","TX","12/31/2020",16
395209,7,"Washington, DC","Msa","DC","12/31/2020",8
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","12/31/2020",33
394347,9,"Atlanta, GA","Msa","GA","12/31/2020",15
394404,10,"Boston, MA","Msa","MA","12/31/2020",15
395057,11,"San Francisco, CA","Msa","CA","12/31/2020",15
394532,12,"Detroit, MI","Msa","MI","12/31/2020",13
395025,13,"Riverside, CA","Msa","CA","12/31/2020",11
394976,14,"Phoenix, AZ","Msa","AZ","12/31/2020",17
395078,15,"Seattle, WA","Msa","WA","12/31/2020",7
394865,16,"Minneapolis-St Paul, MN","Msa","MN","12/31/2020",23
395056,17,"San Diego, CA","Msa","CA","12/31/2020",9
395121,18,"St. Louis, MO","Msa","MO","12/31/2020",11
395148,19,"Tampa, FL","Msa","FL","12/31/2020",10
394358,20,"Baltimore, MD","Msa","MD","12/31/2020",11
394530,21,"Denver, CO","Msa","CO","12/31/2020",6
394982,22,"Pittsburgh, PA","Msa","PA","12/31/2020",20
394998,23,"Portland, OR","Msa","OR","12/31/2020",7
394458,24,"Charlotte, NC","Msa","NC","12/31/2020",7
395045,25,"Sacramento, CA","Msa","CA","12/31/2020",9
395055,26,"San Antonio, TX","Msa","TX","12/31/2020",27
394943,27,"Orlando, FL","Msa","FL","12/31/2020",15
394466,28,"Cincinnati, OH","Msa","OH","12/31/2020",8
394475,29,"Cleveland, OH","Msa","OH","12/31/2020",28
394735,30,"Kansas City, MO","Msa","MO","12/31/2020",6
394775,31,"Las Vegas, NV","Msa","NV","12/31/2020",21
394492,32,"Columbus, OH","Msa","OH","12/31/2020",5
394705,33,"Indianapolis, IN","Msa","IN","12/31/2020",8
395059,34,"San Jose, CA","Msa","CA","12/31/2020",25
394355,35,"Austin, TX","Msa","TX","12/31/2020",7
395194,36,"Virginia Beach, VA","Msa","VA","12/31/2020",24
394902,37,"Nashville, TN","Msa","TN","12/31/2020",41
395005,38,"Providence, RI","Msa","RI","12/31/2020",22
394862,39,"Milwaukee, WI","Msa","WI","12/31/2020",42
394714,40,"Jacksonville, FL","Msa","FL","12/31/2020",10
394849,41,"Memphis, TN","Msa","TN","12/31/2020",6
394935,42,"Oklahoma City, OK","Msa","OK","12/31/2020",12
394807,43,"Louisville-Jefferson County, KY","Msa","KY","12/31/2020",10
394669,44,"Hartford, CT","Msa","CT","12/31/2020",14
395022,45,"Richmond, VA","Msa","VA","12/31/2020",7
394910,46,"New Orleans, LA","Msa","LA","12/31/2020",16
394425,47,"Buffalo, NY","Msa","NY","12/31/2020",14
395012,48,"Raleigh, NC","Msa","NC","12/31/2020",6
394388,49,"Birmingham, AL","Msa","AL","12/31/2020",11
395053,50,"Salt Lake City, UT","Msa","UT","12/31/2020",7
395031,51,"Rochester, NY","Msa","NY","12/31/2020",13
394640,52,"Grand Rapids, MI","Msa","MI","12/31/2020",6
395167,53,"Tucson, AZ","Msa","AZ","12/31/2020",7
395169,55,"Tulsa, OK","Msa","OK","12/31/2020",16
394619,56,"Fresno, CA","Msa","CA","12/31/2020",9
395238,57,"Worcester, MA","Msa","MA","12/31/2020",12
394415,58,"Stamford, CT","Msa","CT","12/31/2020",24
394312,59,"Albuquerque, NM","Msa","NM","12/31/2020",7
394308,60,"Albany, NY","Msa","NY","12/31/2020",19
394938,61,"Omaha, NE","Msa","NE","12/31/2020",8
394908,62,"New Haven, CT","Msa","CT","12/31/2020",13
394357,63,"Bakersfield, CA","Msa","CA","12/31/2020",11
394753,64,"Knoxville, TN","Msa","TN","12/31/2020",9
394653,65,"Greenville, SC","Msa","SC","12/31/2020",12
394952,66,"Ventura, CA","Msa","CA","12/31/2020",10
394318,67,"Allentown, PA","Msa","PA","12/31/2020",18
394561,68,"El Paso, TX","Msa","TX","12/31/2020",9
394367,69,"Baton Rouge, LA","Msa","LA","12/31/2020",23
394521,70,"Dayton, OH","Msa","OH","12/31/2020",7
394843,71,"McAllen, TX","Msa","TX","12/31/2020",38
394486,72,"Columbia, SC","Msa","SC","12/31/2020",17
394648,73,"Greensboro, NC","Msa","NC","12/31/2020",7
394304,74,"Akron, OH","Msa","OH","12/31/2020",27
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","12/31/2020",18
394798,76,"Little Rock, AR","Msa","AR","12/31/2020",13
395134,77,"Stockton, CA","Msa","CA","12/31/2020",8
394457,78,"Charleston, SC","Msa","SC","12/31/2020",14
395143,79,"Syracuse, NY","Msa","NY","12/31/2020",15
394484,80,"Colorado Springs, CO","Msa","CO","12/31/2020",26
395235,81,"Winston-Salem, NC","Msa","NC","12/31/2020",7
395224,82,"Wichita, KS","Msa","KS","12/31/2020",15
395115,83,"Springfield, MA","Msa","MA","12/31/2020",10
394440,84,"Fort Myers, FL","Msa","FL","12/31/2020",23
394399,85,"Boise City, ID","Msa","ID","12/31/2020",7
395160,86,"Toledo, OH","Msa","OH","12/31/2020",12
394816,87,"Madison, WI","Msa","WI","12/31/2020",38
394766,88,"Lakeland, FL","Msa","FL","12/31/2020",14
394931,89,"Ogden, UT","Msa","UT","12/31/2020",6
394528,90,"Daytona Beach, FL","Msa","FL","12/31/2020",15
394531,91,"Des Moines, IA","Msa","IA","12/31/2020",35
394711,92,"Jackson, MS","Msa","MS","12/31/2020",18
394352,94,"Augusta, GA","Msa","GA","12/31/2020",12
394666,96,"Harrisburg, PA","Msa","PA","12/31/2020",9
395006,100,"Provo, UT","Msa","UT","12/31/2020",8
394602,159,"Fort Collins, CO","Msa","CO","12/31/2020",17
394913,1,"New York, NY","Msa","NY","1/31/2021",NA
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","1/31/2021",NA
394463,3,"Chicago, IL","Msa","IL","1/31/2021",NA
394514,4,"Dallas-Fort Worth, TX","Msa","TX","1/31/2021",NA
394974,5,"Philadelphia, PA","Msa","PA","1/31/2021",12
394692,6,"Houston, TX","Msa","TX","1/31/2021",14
395209,7,"Washington, DC","Msa","DC","1/31/2021",NA
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","1/31/2021",NA
394347,9,"Atlanta, GA","Msa","GA","1/31/2021",NA
394404,10,"Boston, MA","Msa","MA","1/31/2021",NA
395057,11,"San Francisco, CA","Msa","CA","1/31/2021",NA
394532,12,"Detroit, MI","Msa","MI","1/31/2021",NA
395025,13,"Riverside, CA","Msa","CA","1/31/2021",NA
394976,14,"Phoenix, AZ","Msa","AZ","1/31/2021",NA
395078,15,"Seattle, WA","Msa","WA","1/31/2021",NA
394865,16,"Minneapolis-St Paul, MN","Msa","MN","1/31/2021",NA
395056,17,"San Diego, CA","Msa","CA","1/31/2021",NA
395121,18,"St. Louis, MO","Msa","MO","1/31/2021",11
395148,19,"Tampa, FL","Msa","FL","1/31/2021",10
394358,20,"Baltimore, MD","Msa","MD","1/31/2021",8
394530,21,"Denver, CO","Msa","CO","1/31/2021",NA
394982,22,"Pittsburgh, PA","Msa","PA","1/31/2021",22
394998,23,"Portland, OR","Msa","OR","1/31/2021",NA
394458,24,"Charlotte, NC","Msa","NC","1/31/2021",NA
395045,25,"Sacramento, CA","Msa","CA","1/31/2021",8
395055,26,"San Antonio, TX","Msa","TX","1/31/2021",NA
394943,27,"Orlando, FL","Msa","FL","1/31/2021",NA
394466,28,"Cincinnati, OH","Msa","OH","1/31/2021",6
394475,29,"Cleveland, OH","Msa","OH","1/31/2021",NA
394735,30,"Kansas City, MO","Msa","MO","1/31/2021",NA
394775,31,"Las Vegas, NV","Msa","NV","1/31/2021",31
394492,32,"Columbus, OH","Msa","OH","1/31/2021",NA
394705,33,"Indianapolis, IN","Msa","IN","1/31/2021",4
395059,34,"San Jose, CA","Msa","CA","1/31/2021",NA
394355,35,"Austin, TX","Msa","TX","1/31/2021",NA
395194,36,"Virginia Beach, VA","Msa","VA","1/31/2021",32
394902,37,"Nashville, TN","Msa","TN","1/31/2021",NA
395005,38,"Providence, RI","Msa","RI","1/31/2021",NA
394862,39,"Milwaukee, WI","Msa","WI","1/31/2021",52
394714,40,"Jacksonville, FL","Msa","FL","1/31/2021",8
394849,41,"Memphis, TN","Msa","TN","1/31/2021",NA
394935,42,"Oklahoma City, OK","Msa","OK","1/31/2021",8
394807,43,"Louisville-Jefferson County, KY","Msa","KY","1/31/2021",NA
394669,44,"Hartford, CT","Msa","CT","1/31/2021",16
395022,45,"Richmond, VA","Msa","VA","1/31/2021",6
394910,46,"New Orleans, LA","Msa","LA","1/31/2021",12
394425,47,"Buffalo, NY","Msa","NY","1/31/2021",13
395012,48,"Raleigh, NC","Msa","NC","1/31/2021",6
394388,49,"Birmingham, AL","Msa","AL","1/31/2021",NA
395053,50,"Salt Lake City, UT","Msa","UT","1/31/2021",NA
395031,51,"Rochester, NY","Msa","NY","1/31/2021",NA
394640,52,"Grand Rapids, MI","Msa","MI","1/31/2021",6
395167,53,"Tucson, AZ","Msa","AZ","1/31/2021",NA
395169,55,"Tulsa, OK","Msa","OK","1/31/2021",NA
394619,56,"Fresno, CA","Msa","CA","1/31/2021",10
395238,57,"Worcester, MA","Msa","MA","1/31/2021",9
394415,58,"Stamford, CT","Msa","CT","1/31/2021",28
394312,59,"Albuquerque, NM","Msa","NM","1/31/2021",7
394308,60,"Albany, NY","Msa","NY","1/31/2021",NA
394938,61,"Omaha, NE","Msa","NE","1/31/2021",NA
394908,62,"New Haven, CT","Msa","CT","1/31/2021",16
394357,63,"Bakersfield, CA","Msa","CA","1/31/2021",NA
394753,64,"Knoxville, TN","Msa","TN","1/31/2021",10
394653,65,"Greenville, SC","Msa","SC","1/31/2021",NA
394952,66,"Ventura, CA","Msa","CA","1/31/2021",NA
394318,67,"Allentown, PA","Msa","PA","1/31/2021",39
394561,68,"El Paso, TX","Msa","TX","1/31/2021",12
394367,69,"Baton Rouge, LA","Msa","LA","1/31/2021",29
394521,70,"Dayton, OH","Msa","OH","1/31/2021",5
394843,71,"McAllen, TX","Msa","TX","1/31/2021",38
394486,72,"Columbia, SC","Msa","SC","1/31/2021",19
394648,73,"Greensboro, NC","Msa","NC","1/31/2021",5
394304,74,"Akron, OH","Msa","OH","1/31/2021",NA
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","1/31/2021",NA
394798,76,"Little Rock, AR","Msa","AR","1/31/2021",NA
395134,77,"Stockton, CA","Msa","CA","1/31/2021",NA
394457,78,"Charleston, SC","Msa","SC","1/31/2021",NA
395143,79,"Syracuse, NY","Msa","NY","1/31/2021",20
394484,80,"Colorado Springs, CO","Msa","CO","1/31/2021",NA
395235,81,"Winston-Salem, NC","Msa","NC","1/31/2021",5
395224,82,"Wichita, KS","Msa","KS","1/31/2021",33
395115,83,"Springfield, MA","Msa","MA","1/31/2021",9
394440,84,"Fort Myers, FL","Msa","FL","1/31/2021",35
394399,85,"Boise City, ID","Msa","ID","1/31/2021",8
395160,86,"Toledo, OH","Msa","OH","1/31/2021",10
394816,87,"Madison, WI","Msa","WI","1/31/2021",NA
394766,88,"Lakeland, FL","Msa","FL","1/31/2021",12
394931,89,"Ogden, UT","Msa","UT","1/31/2021",NA
394528,90,"Daytona Beach, FL","Msa","FL","1/31/2021",25
394531,91,"Des Moines, IA","Msa","IA","1/31/2021",29
394711,92,"Jackson, MS","Msa","MS","1/31/2021",NA
394352,94,"Augusta, GA","Msa","GA","1/31/2021",8
394666,96,"Harrisburg, PA","Msa","PA","1/31/2021",7
395006,100,"Provo, UT","Msa","UT","1/31/2021",NA
394602,159,"Fort Collins, CO","Msa","CO","1/31/2021",31
394913,1,"New York, NY","Msa","NY","2/28/2021",NA
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","2/28/2021",NA
394463,3,"Chicago, IL","Msa","IL","2/28/2021",NA
394514,4,"Dallas-Fort Worth, TX","Msa","TX","2/28/2021",NA
394974,5,"Philadelphia, PA","Msa","PA","2/28/2021",8
394692,6,"Houston, TX","Msa","TX","2/28/2021",11
395209,7,"Washington, DC","Msa","DC","2/28/2021",NA
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","2/28/2021",NA
394347,9,"Atlanta, GA","Msa","GA","2/28/2021",NA
394404,10,"Boston, MA","Msa","MA","2/28/2021",NA
395057,11,"San Francisco, CA","Msa","CA","2/28/2021",NA
394532,12,"Detroit, MI","Msa","MI","2/28/2021",NA
395025,13,"Riverside, CA","Msa","CA","2/28/2021",NA
394976,14,"Phoenix, AZ","Msa","AZ","2/28/2021",NA
395078,15,"Seattle, WA","Msa","WA","2/28/2021",NA
394865,16,"Minneapolis-St Paul, MN","Msa","MN","2/28/2021",NA
395056,17,"San Diego, CA","Msa","CA","2/28/2021",NA
395121,18,"St. Louis, MO","Msa","MO","2/28/2021",6
395148,19,"Tampa, FL","Msa","FL","2/28/2021",6
394358,20,"Baltimore, MD","Msa","MD","2/28/2021",6
394530,21,"Denver, CO","Msa","CO","2/28/2021",NA
394982,22,"Pittsburgh, PA","Msa","PA","2/28/2021",8
394998,23,"Portland, OR","Msa","OR","2/28/2021",NA
394458,24,"Charlotte, NC","Msa","NC","2/28/2021",NA
395045,25,"Sacramento, CA","Msa","CA","2/28/2021",6
395055,26,"San Antonio, TX","Msa","TX","2/28/2021",NA
394943,27,"Orlando, FL","Msa","FL","2/28/2021",NA
394466,28,"Cincinnati, OH","Msa","OH","2/28/2021",3
394475,29,"Cleveland, OH","Msa","OH","2/28/2021",NA
394735,30,"Kansas City, MO","Msa","MO","2/28/2021",NA
394775,31,"Las Vegas, NV","Msa","NV","2/28/2021",7
394492,32,"Columbus, OH","Msa","OH","2/28/2021",NA
394705,33,"Indianapolis, IN","Msa","IN","2/28/2021",4
395059,34,"San Jose, CA","Msa","CA","2/28/2021",NA
394355,35,"Austin, TX","Msa","TX","2/28/2021",NA
395194,36,"Virginia Beach, VA","Msa","VA","2/28/2021",17
394902,37,"Nashville, TN","Msa","TN","2/28/2021",NA
395005,38,"Providence, RI","Msa","RI","2/28/2021",NA
394862,39,"Milwaukee, WI","Msa","WI","2/28/2021",41
394714,40,"Jacksonville, FL","Msa","FL","2/28/2021",5
394849,41,"Memphis, TN","Msa","TN","2/28/2021",NA
394935,42,"Oklahoma City, OK","Msa","OK","2/28/2021",7
394807,43,"Louisville-Jefferson County, KY","Msa","KY","2/28/2021",NA
394669,44,"Hartford, CT","Msa","CT","2/28/2021",6
395022,45,"Richmond, VA","Msa","VA","2/28/2021",5
394910,46,"New Orleans, LA","Msa","LA","2/28/2021",9
