RegionID,SizeRank,RegionName,RegionType,StateName,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021
394521,70,"Dayton, OH",Msa,OH,124536,125319,124054,123372,121205,120604,121971,121431,120988,117198,117264,114877,117350,115336,118256,118044,119010,117788,114899,117158,115739,119406,116642,121459,119630,120114,116178,116711,118735,120065,118832,114473,116808,118777,122708,118298,114461,111166,110583,108820,107185,108140,111777,112606,111095,107672,106121,107942,112588,117243,118930,120667,121258,121887,122473,124119,124088,125397,122727,122567,119787,121147,121184,123268,122610,121793,118075,116267,117082,117861,121765,121312,121550,118688,119555,120242,122818,123266,125022,125849,127513,125365,123412,120192,119900,119992,121896,121916,120659,119988,120673,119176,116692,118831,120686,126173,128038,130527,127992,125693,124310,124346,123561,127397,129126,132215,130529,131307,129478,127659,127261,126487,129586,130520,134525,134661,135284,132413,133576,132699,135139,135792,137703,140281,138846,139533,137304,137838,138674,138017,140062,138340,139200,138999,142090,143278,143340,142919,143394,145176,144037,145056,145980,151600,155881,156674,152946,154803,156660,158679,160778,161164,163605,165817,166256,165329,163706,165579,169060
394843,71,"McAllen, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110477,104270,101673,98670,106223,106200,108636,103638,109136,108396,109360,106106,104273,103071,101732,101142,102933,104899,105065,104935,106568,105791,102079,100152,101461,103334,105488,106187,110542,111510,111098,108792,105785,107330,110515,113983,116501,116715,117422,113287,108351,106960,112984,116416,118409,116218,117564,116007,115203,113620,113583,116811,119510,120404,117568,117435,117900,119948,119835,123983,124996,126526,124323,126004,127578,129280,125771,124944,129607,135611,135972,132924,130465,131948,135495,134245,132731,132393,137646,141944,137677,133860,132031,134570,139166,141373,140921,142496,143901,145964,142980,141352,142094,141973,143908,143107,144272,143069,143173,142328,144572,145028,149520,148400,150229,151377,153055,155075,152120,154600,155138,157426,155332,158023,160029,161973,163916,164179,165448,167294,170918,171976,174366,175732,179076,179605,179657,182225,183295,186155
394486,72,"Columbia, SC",Msa,SC,143872,145642,145385,144615,142602,142474,142768,143383,143224,142943,141739,142156,142881,141533,140546,140863,142133,141035,139617,137675,139333,139369,140900,140396,141088,139451,139443,139955,142135,144578,145734,146453,143252,142440,143277,142616,142614,140483,144573,144829,143911,141397,141061,142712,143614,145870,142551,143211,142041,145790,143184,142065,140552,142356,144386,143181,143710,143395,148540,150451,150383,149355,149021,151551,153389,153816,151807,153802,156539,157510,152605,149851,149749,150477,150967,149000,148085,146848,147458,148185,145952,144025,144784,145730,147420,147307,149070,150293,149982,149162,150231,148941,150155,150522,153828,156643,157571,159168,159200,160402,161709,163262,163797,163514,163108,163206,161621,160727,161809,162574,162364,161806,163934,166062,166545,166887,167215,169373,170923,171948,170981,170107,170687,170796,170706,172265,174354,176312,177093,178485,180523,181367,181600,182752,183312,185789,184678,182489,180912,183129,187183,187180,187864,187257,189888,190470,190864,193335,197078,200356,203425,203907,203672,205922,207626,211043,212727,215568,218585
394648,73,"Greensboro, NC",Msa,NC,144977,143483,142259,140760,139761,139211,139571,139271,138147,136974,135764,135884,133341,134138,135072,136382,134772,134007,132868,132648,132081,133564,133505,133082,132818,133956,133088,131970,133769,133378,131740,131017,132717,130290,131732,129054,130469,124886,123014,122208,123949,125318,125843,124058,122209,122837,121378,124688,124041,130035,131726,131469,127391,125218,128059,131426,133260,134627,133417,133395,132035,131660,132534,134603,137006,138031,133904,133796,133345,133250,132356,132412,136336,135612,133334,132554,134096,135970,138825,138118,137497,137147,142429,143643,141395,141286,143756,143784,140338,138979,139697,139616,141661,142636,141656,139873,142239,144461,147008,146142,148600,147467,148338,147975,146215,146973,147757,150994,148248,146352,143451,146468,148873,152251,151601,151923,156062,156387,155730,154254,154942,157045,157502,158626,158208,158629,158036,161649,159002,159622,158601,158884,163353,166402,171839,170583,164944,163116,165078,165348,165519,164710,169552,172961,172551,174999,178269,184295,182138,184919,185802,185126,186710,188322,186798,185968,185863,183942,180539
394304,74,"Akron, OH",Msa,OH,122714,120711,122623,122760,124846,123956,122435,118964,118355,116401,117774,117956,120385,122048,117796,117662,113466,116726,117042,120500,119673,120708,118687,118751,118426,119767,120500,118088,119754,116329,120161,121787,125524,125565,124950,123203,119230,117334,120156,125283,125830,125423,121516,121047,117029,122567,123359,125159,124049,123678,124912,120733,121514,120203,122759,123558,126899,124919,126651,127265,129261,130852,128431,131076,131120,133062,132171,128938,127103,126387,121652,122120,122571,125533,127261,125202,125561,122938,122736,124385,126161,125851,128827,129365,130842,128161,126708,129152,129824,131806,130691,131370,131944,131795,133728,131923,131402,129706,130212,129926,130469,133374,135626,135372,132546,134058,133744,137496,138250,141560,142065,142937,140982,139028,138026,137869,140066,138823,137831,133729,134935,137106,139449,139593,141177,142628,144878,147433,147738,149869,150401,152031,149840,147831,149664,149082,151928,147259,145085,145738,151973,156045,159074,161403,162770,162571,158512,157217,161019,165479,167590,167474,163975,161777,161093,160916,162318,164512,167721
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,238484,233506,231445,226608,221243,216272,210572,204373,197799,190903,185644,179506,176997,173134,168292,166587,165851,163836,163606,163792,165959,168486,169823,171116,170234,169503,164956,163438,162031,161433,161397,161615,161254,159441,156986,156608,158143,158124,157934,155077,153218,154872,153494,154640,152211,154558,156891,160695,162428,164888,167048,167579,168120,167902,172146,174534,180341,181660,182741,182354,185269,188575,191271,196824,200255,203663,203830,204625,206699,208680,212942,213534,214344,213531,215981,218112,220140,221815,223843,227346,226365,227284,226477,230064,230469,233675,234616,234815,235495,237058,238930,240156,242648,246053,247295,246634,246589,247904,250271,252114,252916,252289,252360,251384,253339,252469,254139,255778,259346,260395,260853,261543,264187,266882,271167,273188,273350,273565,274362,274652,272910,270614,269702,270196,270550,270424,268498,269843,271226,273350,275060,276109,276996,279973,281978,280594,280855,282200,283454,284101,283945,286182,286039,282962,284439,284358,285032,286460,295921,298835,302819,307058,312299,315567,320813,328873,334197,340164,346082
394798,76,"Little Rock, AR",Msa,AR,141377,142053,141318,141298,140403,141036,141571,142476,142251,139043,139865,139214,142484,140653,142322,142691,144953,145060,143989,143511,143227,148036,147924,149503,146414,148440,148612,150145,150220,150165,151877,152140,153746,153489,152017,152788,152514,153763,153008,150734,149251,148851,149429,149437,151566,153714,157592,156695,157592,155409,156042,156406,159268,162283,165132,166777,165938,164731,164189,167081,168941,171877,172676,174210,173113,172634,171373,173267,175540,175954,175813,172859,173086,172206,173705,175942,177842,177541,175768,174067,174633,177282,177536,178393,177607,178733,178210,177250,178121,179141,177337,173215,166427,161974,158176,158992,158672,159106,156663,155694,153009,152791,157773,161571,166718,165972,170677,168870,168650,164023,165776,163425,164448,161684,160536,158950,157904,159333,158807,159478,160207,161812,162636,164357,162574,162674,160924,163101,164065,166739,166877,166098,163714,165296,166242,167536,167593,167383,167747,168951,168946,170415,170454,174973,176548,176994,175654,176836,180282,182941,185700,186251,188226,188069,190502,190082,192684,194326,197632
395134,77,"Stockton, CA",Msa,CA,292127,276867,262704,251360,245065,238278,233833,224649,217708,206894,200654,194193,180654,185689,191040,193422,191131,187743,183172,184955,187711,190860,190345,191088,181867,184815,185480,185737,182231,183891,183575,184444,177570,179213,178798,180868,176997,173566,170436,169731,172978,173290,171501,167311,167245,167157,172808,171183,175641,173205,179087,176335,176457,176136,182219,191192,196338,200169,196260,203344,206559,217328,218220,226536,231896,240072,241160,242715,244212,248386,251663,255889,257895,259885,260646,263318,265774,268561,271895,271094,274119,273977,281483,280074,282497,281699,289099,292178,296787,295284,296674,301869,306096,310556,310099,311478,313574,319232,320873,322331,320880,324138,328496,328611,330104,330065,332650,336022,341016,345135,347932,352903,357437,363532,363537,368572,368779,370928,371740,377699,380030,382040,381680,383247,385946,385471,387786,387763,393005,397407,402706,401785,400022,393228,392809,386983,401834,403043,406693,407865,413962,420369,426381,425246,424352,423042,418933,411724,426982,429968,431590,436915,437334,437446,437413,444541,452498,463268,473714
394457,78,"Charleston, SC",Msa,SC,205247,206446,205208,204122,204039,202796,201288,198521,196837,192700,192192,191864,193867,191936,193080,192705,188890,185687,185084,184659,187770,192252,198604,197920,196214,192251,190491,192145,196266,203161,204826,209483,205779,206606,196337,197120,199374,202087,201084,197243,197537,195441,197737,199043,200640,199143,198640,198711,196521,200063,203344,210222,210352,209235,207823,204768,206829,205097,207915,208425,213018,213814,216949,215448,218616,220834,221487,220087,220858,225448,228938,228627,228987,229255,226702,226740,223543,223749,225114,228627,229825,231097,231001,234177,232007,232508,233259,234761,236893,238127,237958,241438,242267,240287,239752,238462,242481,241373,243771,244512,246808,248789,250680,249650,246185,247858,249672,253546,255706,258224,259472,261031,259961,258665,259338,260994,268206,270424,271595,270458,268283,270286,269969,269787,269804,271622,273292,277956,278420,279045,278385,278439,280822,281428,285235,287797,287115,284855,285070,283005,282605,286909,292783,293337,292678,288921,288647,295216,302161,308043,312215,317411,322413,324714,326843,333293,340153,349609,355675
395143,79,"Syracuse, NY",Msa,NY,116199,115947,117107,119290,120279,119699,117512,117982,119314,120634,119863,120123,121159,121670,121048,119904,119387,119557,120411,120242,119241,118503,119888,119098,119797,120395,120578,119119,118370,119993,124322,125324,124297,123356,121947,123701,122925,123306,121384,119906,120724,121363,121260,118596,119852,119522,122643,120747,120933,120078,121496,123681,123192,121489,119007,121434,122597,123597,122679,123096,124746,124759,125451,125586,126310,126927,128655,127751,127920,125639,124690,124585,124231,124004,124080,124131,125692,125640,125090,126747,125794,127159,125421,126954,127983,130964,129413,128220,125606,126008,125097,124553,125115,128846,132076,131785,130545,128079,128800,129503,132503,133459,135274,133562,132587,130284,129190,129171,128487,130068,131105,132831,131225,131594,131459,133876,135403,134609,135361,135214,136693,137137,138145,137807,138808,138089,137312,138220,139047,141109,141456,142188,143160,143153,145029,146327,145957,144836,145085,146723,148914,150103,153827,154655,154753,154357,154034,153391,157463,160514,162718,162844,162823,163489,162790,164281,165985,168667,170332
394484,80,"Colorado Springs, CO",Msa,CO,217560,216028,216727,216391,214985,212849,209870,209150,206596,204625,202185,205728,207903,209817,203678,199813,197038,197367,199882,200907,202700,205548,206498,202605,198343,196507,202338,208372,214150,216470,216245,214482,215847,213050,215041,210715,212232,209562,209703,206570,206514,206681,208376,207527,206012,208360,209668,214462,214275,217910,217445,218611,217133,216311,217653,220729,221967,219456,218257,220215,224977,223873,222809,223476,226329,228894,227052,227901,228204,230644,228553,227338,223813,224764,228059,230531,231778,228936,230959,230112,230888,232785,235142,235506,235898,238841,239225,239069,237544,241616,241844,243663,245161,244503,247535,248779,251572,252132,253483,256681,259635,261326,263722,263911,265883,270120,271160,272804,273783,275793,276819,275324,276946,278261,281955,287297,290724,293315,295559,298954,300663,303209,306978,310681,311038,310042,308150,308345,309173,310580,312673,312960,317764,318655,321179,319752,322623,323952,329439,332018,336473,339556,342907,347368,348798,349801,346227,352058,363021,369599,373394,378944,383315,388673,393867,399078,405062,413225,424084
395235,81,"Winston-Salem, NC",Msa,NC,137563,137504,138285,139188,139411,138712,137016,136431,135441,133437,132889,132517,135713,135088,133353,131921,131593,130997,131149,128130,130010,133694,136946,136211,133256,132710,132197,130887,130163,131641,134349,138886,136403,132712,128058,127961,129112,128814,128957,129269,127415,126463,124694,125773,126410,127968,125214,126484,124174,124846,123800,124280,126624,126741,128125,124984,124889,123915,126028,124562,127726,129052,131881,130888,131197,130004,128827,128759,129733,129170,130851,130007,130767,129174,130013,131174,131119,132077,132787,134644,135478,136382,137303,139741,139415,138955,135860,137763,138138,139129,138471,139263,138536,141088,141047,141115,140789,142757,146243,145043,145382,146228,148075,147943,148706,147361,146954,147716,150184,151183,150526,151249,152400,152916,152756,152190,151471,153444,156370,158157,157094,157046,157857,157150,157658,158580,162121,162970,166640,169159,169212,168560,167557,172484,174708,178854,173241,172015,170722,172982,175828,176195,176214,176740,182348,186411,193393,199187,194027,197032,198676,198004,195541,195198,196206,197431,195489,191687,186644
395224,82,"Wichita, KS",Msa,KS,118949,120418,117061,117757,117528,121134,122933,121834,121442,119751,121833,117276,119827,115593,121155,119910,121196,117959,114526,116700,117270,120020,116965,122467,120744,124216,123386,123736,122697,118661,118342,117531,117782,118778,118103,120818,116551,117276,114271,113981,112442,116046,121818,121192,121417,118081,121732,116873,121107,119186,121991,123638,123178,123739,119770,122559,121209,121293,118587,122653,124332,127989,126972,124491,124399,123266,124544,122994,122977,121840,122532,121382,120635,118484,120680,124920,128397,129086,130106,130387,130599,131510,133936,136285,137604,136612,135844,133541,132530,130435,129045,129783,131483,133985,132968,134634,133949,135804,134121,134539,134191,138066,140729,142654,143998,143693,143882,139430,138359,138745,141623,143754,144767,145033,144182,142078,141417,141970,143827,144234,144843,144549,145809,143330,145271,145297,149266,149484,149177,151064,152196,155529,153629,153965,153625,156529,156172,153359,151309,155897,157867,157116,156578,159149,167383,164790,163554,159093,168147,172918,175698,175860,178189,181447,184717,185155,183796,189790,194826
395115,83,"Springfield, MA",Msa,MA,200051,200623,200447,199465,198165,197282,195058,192670,189790,184292,181907,181208,186724,185949,184248,182089,180489,180436,182217,183185,184718,188527,192423,194048,190784,186039,184229,186914,187390,185674,184976,185787,187401,190366,187432,182333,179618,179117,180575,178034,181580,183334,182022,181411,178701,177757,174944,178279,178389,180492,179291,180916,181535,179468,181468,180964,183340,180910,182543,181764,184660,184968,186339,189502,186805,187332,184348,183144,182732,183393,184567,185486,186134,186780,187582,183133,183649,180509,183604,187526,189701,190713,190704,191238,192901,192590,191764,191867,193312,196113,195584,192909,191082,190529,189885,190017,189510,193127,194182,196582,195220,196544,195793,194675,196209,199282,202549,202819,201212,197785,197762,200086,202781,204737,204590,209002,207658,209076,208106,210087,211785,212721,215587,213412,213430,210241,213212,215153,217416,214935,213884,213109,214842,217028,217492,220127,221804,222032,222039,222802,224712,226399,228570,230352,231940,233607,232070,231228,236328,240487,242541,243990,245518,248910,251797,254477,256351,258272,263042
394440,84,"Fort Myers, FL",Msa,FL,212843,207352,203052,199369,193361,184422,178736,170753,164542,155518,150702,144805,142434,136070,130282,125007,122538,123530,120261,122787,122801,125976,124314,124843,123441,125472,123539,120604,119707,121748,125062,123608,124367,125493,126430,125823,123417,123165,126947,130622,132861,132051,130120,131234,129010,129892,130781,135055,139545,141297,140800,139998,141149,142928,144855,146815,151413,151143,153231,153837,157485,159450,162495,165978,168926,170340,172654,172233,174490,177445,181220,181627,180284,181326,183365,183591,185511,186796,190204,192560,191629,191197,188460,193191,196667,201634,201378,203309,200512,200488,198374,202573,206080,209058,208841,204323,201933,200677,204134,206502,209347,212176,214668,215354,215491,216595,217551,220043,221036,222156,220438,219132,219610,220674,221339,220176,219880,220355,224287,226880,230704,229664,230027,230529,232838,231894,230602,229646,230995,232420,234313,234473,233470,234959,237625,238561,236678,234757,235437,236388,236304,236387,240048,245448,247501,246022,240241,240930,246160,249527,251130,252853,254285,255456,253151,250628,251071,253983,259409
394399,85,"Boise City, ID",Msa,ID,189458,188411,187229,185485,182661,180417,178855,177154,172493,168399,165453,164138,164790,160350,157653,154821,154394,151788,148332,144607,146193,147419,146812,144088,141831,141050,137173,134785,131406,130481,130256,129934,129136,126917,124527,122282,120183,118772,119324,120489,121089,122132,122246,125399,124506,125769,129046,132091,136208,137651,139999,142832,146231,148874,149624,148124,150110,152790,154927,158699,161982,164920,167400,168089,169721,170394,173716,176127,178303,178888,177876,176506,175268,177367,178746,179038,179505,178993,180427,182466,184381,185887,187227,190178,191484,192475,192587,195640,196576,198497,198298,200966,203298,204267,205072,204506,208294,210599,213077,213883,214483,217791,220493,222552,223136,223489,225749,227056,228112,228066,229549,231386,235223,238038,241242,241379,245652,251097,256322,261963,262921,266481,268600,273839,278400,278589,279633,281263,282222,281970,283517,283555,288766,292575,298584,299779,300706,301235,302562,308676,311300,317843,319702,323566,323034,323949,327339,335266,348054,358735,369138,377692,388593,397104,408657,419846,433401,446635,457797
395160,86,"Toledo, OH",Msa,OH,116374,118916,119819,117421,113587,114084,112525,112473,110442,111306,111685,113366,113588,108034,104223,108262,112320,110761,107198,106167,105588,105142,101996,100303,103037,102339,105079,101919,103100,101045,107718,107523,109984,105847,105833,103645,102038,107070,104928,103767,99574,102286,102466,101331,103256,105013,110592,108558,109457,104035,104284,105142,103832,105023,106153,110328,107774,107335,105194,108905,106358,108914,108279,109503,109299,105282,101060,100726,101850,105940,100457,96010,94826,96104,100984,101785,107975,109433,110393,106818,106457,103740,106812,109771,112493,113054,110756,112758,108725,110341,110513,112865,113849,111656,112714,113766,116592,115335,112589,110135,110155,110442,112848,115647,117025,120530,120738,118340,115441,116331,120192,120334,121074,118262,118660,115676,116800,114907,114994,116236,118392,119454,120764,122309,124881,125962,123103,122636,119689,120553,122178,125163,126107,127216,126386,127378,128352,131203,132020,132396,130737,130593,132940,133804,136614,137533,137435,137053,136770,136495,138829,140987,145089,146811,146037,145617,144614,145172,147401
394816,87,"Madison, WI",Msa,WI,206511,207437,206638,206223,203120,203684,203368,206183,205917,205800,201966,199812,199674,198945,198135,193274,193522,191001,190170,186228,184927,185437,188520,191726,194169,192088,192509,197808,202695,203779,204030,200391,200185,198658,202413,201178,196489,193189,193329,196095,193209,191336,189690,193969,196243,194222,188222,185254,189510,193105,193084,185738,184465,184765,187672,188123,187901,189714,190250,191594,193541,195165,198215,197773,197775,196375,198070,197531,196240,195545,196785,199416,197930,197171,195622,202779,205455,210085,206654,207544,207083,207687,209729,210941,212425,214758,215325,214211,213545,213317,216221,216785,220360,223433,222047,219404,218843,219970,221895,223276,225645,228242,227556,230503,232479,232804,236084,238100,244216,242793,244317,242782,246842,247975,251864,250928,248829,250039,251297,257392,254626,256294,255418,261113,260917,259749,259318,259485,263442,266105,268090,265591,263263,265620,268757,268824,270853,269706,269872,272565,274111,276218,279907,279506,285466,284312,286564,281886,288842,293772,297133,299453,301258,302695,303227,308130,309892,314284,316252
394766,88,"Lakeland, FL",Msa,FL,176108,172201,169097,165963,162903,158684,156909,155275,153325,150250,145190,140194,135996,134178,133056,130137,129669,128807,127667,123112,120300,118663,120478,122550,120467,119889,115796,115804,111242,110425,103848,104473,103768,104305,102738,100091,101083,99632,99953,98148,98380,98581,101996,101419,99624,96995,97201,99602,100183,101271,103038,103846,104314,102207,102569,104006,106861,108234,110316,112042,115442,119428,120953,122234,124228,126301,127749,128019,131305,134896,136262,133928,132870,130809,132288,133283,136459,139186,140931,141419,141706,141613,143283,145303,146418,147787,148398,150189,149330,149967,149833,151906,151040,152683,152356,155840,156545,158970,158699,159925,161782,163773,166094,167605,169052,168778,168854,169053,171184,172598,175503,176818,177102,177058,177397,178800,180509,183416,186886,188148,188280,188338,189250,189636,192317,193405,195083,194564,196386,198303,200042,201008,202781,204813,206452,206944,208742,209701,211290,213248,213683,214590,215020,215650,216291,214911,213769,214056,219528,221694,223254,225935,228642,230755,233194,236323,239312,243846,248298
394931,89,"Ogden, UT",Msa,UT,189796,190513,189197,189204,187661,188294,187898,188763,186457,183308,182986,184221,185255,182615,182011,180483,179131,177646,177035,175352,176789,178528,179161,175950,175425,175258,176780,177003,180021,178005,175612,173249,172519,173609,170122,169476,167120,165890,163284,160425,158544,158231,160871,160929,161558,161438,161459,161749,161616,162760,164018,166972,168628,169527,169672,170796,171745,170998,172640,172512,177388,179976,182447,182005,180808,181963,181062,182342,183117,184109,185186,186604,186286,185135,183555,185006,188702,189903,190921,189515,190607,192027,194208,195396,195220,195823,196150,198298,197210,199767,201865,206557,206781,207242,205209,208694,212182,216991,218778,217511,218411,219865,223510,225145,225925,227674,230532,230827,230584,230565,233775,238392,242010,243350,242617,241609,245174,249760,252991,255634,257131,259668,261335,263199,265183,265161,266880,271349,273996,273915,276517,277206,279924,278819,282382,282977,287467,286131,292398,294952,299784,301448,306861,309123,311136,311196,309754,314158,324771,333460,336529,342295,346554,354313,358382,366112,373582,384361,394443
394528,90,"Daytona Beach, FL",Msa,FL,183765,182569,178664,175758,172908,170279,165797,162980,157969,152840,151236,150086,150520,146441,145596,143263,139787,137886,138873,137204,138196,140113,138784,135215,130699,129209,128173,127561,129302,128218,126994,126130,126988,126700,125052,123543,120698,117693,117118,117495,117256,117097,116025,116261,113208,110229,106610,110644,117349,121896,120486,118120,117103,117499,118803,119188,121797,124434,127835,128276,127814,129000,132295,135601,139276,141436,144187,146647,146903,149001,150887,151820,150311,148558,150205,151143,150901,149723,149964,150269,153036,153284,154387,153615,155732,157017,157085,158272,159289,162104,161616,161534,161938,164913,166174,168147,167721,170519,170609,171412,171141,171738,174479,177351,177860,176533,175865,178356,180738,182279,184314,186724,189511,190545,191577,191578,193213,194104,197681,198785,202853,202955,204180,203106,205745,208567,210357,211844,213827,217277,218731,218346,217611,219527,222667,223981,223160,223232,224850,227065,227724,228390,228271,229718,228732,229839,230086,233444,238577,241411,243766,246520,249973,252959,257013,261260,267057,270975,274892
394531,91,"Des Moines, IA",Msa,IA,154334,155011,155689,154307,154363,152570,151594,151298,151891,149820,149850,149155,150506,148980,146651,147126,145017,146601,145741,144861,142277,144516,146292,147757,147397,145905,145968,145172,146333,145640,147914,148575,150737,151175,146648,143569,141002,142063,143063,146384,147419,148323,147399,147367,145420,142710,143219,145952,149202,152357,152342,150688,150920,151287,151840,150746,153650,157095,159347,159003,159947,159797,160384,160851,160765,161900,161616,163108,163783,164161,163189,161138,160920,161361,164034,164738,165166,164714,164974,165840,162372,161920,163815,170167,171717,172498,170973,171622,172881,174772,176470,178249,181629,182174,181415,177579,178024,176137,177402,179541,181783,182211,181148,181023,181866,184559,184398,184816,183908,187958,189725,190003,189265,189589,194490,195343,198213,196302,201422,201766,202750,200931,202470,203887,202931,203949,202274,204151,200406,201933,201992,209362,212553,213872,213188,213082,215183,214992,214554,214879,216365,217590,216623,216905,218939,222757,223342,225009,226839,229569,232877,234591,237745,239629,242717,242467,242901,243379,246746
394711,92,"Jackson, MS",Msa,MS,135048,135126,134773,137053,138842,138988,137791,136215,138723,137540,139354,140274,143009,143105,143031,142949,142438,143682,141527,142328,138936,143224,140926,140750,136987,139658,142494,139684,137747,136420,143570,147242,148799,145671,146375,142995,143764,140551,140338,139715,140969,142456,143255,143142,142312,141686,141620,147873,150412,150718,148313,148987,150529,150037,149578,146152,146824,147858,149514,149250,147204,150676,151755,152916,151740,152984,149503,153048,153073,153897,155236,152828,154900,151414,153960,155906,157350,159643,161518,161255,163225,163859,164144,164190,165667,168122,167425,166685,165635,164396,166537,167566,168771,172909,172066,172430,168308,168165,168766,168905,171368,170658,168716,170005,171592,169037,168671,169941,174636,176712,176244,176355,174793,176216,177685,175477,172736,172927,175876,177643,177337,177720,179764,181580,182723,184513,185998,188249,186691,188447,186689,186968,185594,186462,187544,185702,186724,186758,187413,184638,188505,189470,194918,197434,205359,206443,207493,209761,211868,213966,215696,219980,221308,222994,222482,223509,221616,223823,225754
394352,94,"Augusta, GA",Msa,GA,129948,130399,130444,131730,131904,131957,132098,131114,131839,133112,133315,135129,133622,135086,134507,133862,132158,130318,128556,131251,131264,130608,131910,130663,133139,129941,132171,130983,134054,137109,139664,138700,137381,135840,133421,131767,132196,134076,133042,134111,134463,135907,137352,135774,136591,137762,138625,139424,137634,139972,140731,140402,140843,140432,141384,141692,142233,143729,145328,145482,143516,140328,139096,139162,138605,138298,135758,138069,138852,140268,139486,139868,140722,140639,142448,144089,145000,144918,147346,148324,149495,143787,142552,142014,147140,150524,150446,151140,151190,150767,147999,145960,144052,149542,150478,152887,150280,150439,151588,151441,150680,151129,151084,152841,153686,154579,156216,158587,159539,159410,157909,158303,159149,161610,166398,167523,169574,168045,171081,167917,169635,169747,173832,175343,176672,178954,179393,180418,179731,180987,179749,180865,178873,179752,181006,181727,187053,183916,185016,183823,189947,193912,197483,198798,201057,200296,198756,197298,201108,204925,206180,209964,208994,209401,210323,212996,215530,219379,222960
394666,96,"Harrisburg, PA",Msa,PA,160385,160169,161389,160987,161593,160872,161413,160236,160045,159274,158891,159189,160437,161236,159411,158670,157390,157960,158518,159218,160072,161263,161338,161542,161086,160426,160256,162124,163026,163941,161194,161849,160339,159891,161674,159660,158864,157479,158069,158028,157173,155921,157186,158791,160001,159698,156619,158647,159699,160970,160445,159933,160249,161434,161625,160294,158401,160735,159946,158999,158652,161142,163759,163574,163249,162179,162409,162732,164475,162250,165423,165168,165953,161478,159974,161012,163566,163750,162741,165123,167757,169558,167130,166362,167269,168969,168915,167165,166110,165711,167707,166260,164274,163003,164598,166380,165736,167935,168627,171049,168435,170174,170213,171486,171698,170583,171020,170990,173190,172870,174527,173999,176497,176566,175673,175066,175371,177476,178068,177221,176419,175580,174819,175616,175697,175684,178213,179400,181544,184437,185640,186573,183971,184737,186019,185996,187903,186853,189437,188320,190857,191489,194742,195341,199073,197637,198223,199069,202264,205230,204659,207560,207267,207789,207428,209487,210791,214493,216365
