"RegionID","SizeRank","RegionName","RegionType","StateName","Date","MedianSalePrice"
394486,72,"Columbia, SC","Msa","SC","6/30/2018",178184
394648,73,"Greensboro, NC","Msa","NC","6/30/2018",169000
394304,74,"Akron, OH","Msa","OH","6/30/2018",150500
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","6/30/2018",270250
394798,76,"Little Rock, AR","Msa","AR","6/30/2018",171750
395134,77,"Stockton, CA","Msa","CA","6/30/2018",384250
394457,78,"Charleston, SC","Msa","SC","6/30/2018",275215
395143,79,"Syracuse, NY","Msa","NY","6/30/2018",149625
394484,80,"Colorado Springs, CO","Msa","CO","6/30/2018",320350
395235,81,"Winston-Salem, NC","Msa","NC","6/30/2018",162000
395224,82,"Wichita, KS","Msa","KS","6/30/2018",155000
395115,83,"Springfield, MA","Msa","MA","6/30/2018",229900
394440,84,"Fort Myers, FL","Msa","FL","6/30/2018",230000
394399,85,"Boise City, ID","Msa","ID","6/30/2018",284900
395160,86,"Toledo, OH","Msa","OH","6/30/2018",130000
394816,87,"Madison, WI","Msa","WI","6/30/2018",274900
394766,88,"Lakeland, FL","Msa","FL","6/30/2018",193000
394931,89,"Ogden, UT","Msa","UT","6/30/2018",275900
394528,90,"Daytona Beach, FL","Msa","FL","6/30/2018",207500
394531,91,"Des Moines, IA","Msa","IA","6/30/2018",215000
394711,92,"Jackson, MS","Msa","MS","6/30/2018",192750
394352,94,"Augusta, GA","Msa","GA","6/30/2018",187111
394666,96,"Harrisburg, PA","Msa","PA","6/30/2018",180000
395006,100,"Provo, UT","Msa","UT","6/30/2018",304000
394602,159,"Fort Collins, CO","Msa","CO","6/30/2018",387309
394913,1,"New York, NY","Msa","NY","7/31/2018",434879
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","7/31/2018",650000
394463,3,"Chicago, IL","Msa","IL","7/31/2018",245000
394514,4,"Dallas-Fort Worth, TX","Msa","TX","7/31/2018",273000
394974,5,"Philadelphia, PA","Msa","PA","7/31/2018",250000
394692,6,"Houston, TX","Msa","TX","7/31/2018",243000
395209,7,"Washington, DC","Msa","DC","7/31/2018",419000
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","7/31/2018",283000
394347,9,"Atlanta, GA","Msa","GA","7/31/2018",243000
394404,10,"Boston, MA","Msa","MA","7/31/2018",475000
395057,11,"San Francisco, CA","Msa","CA","7/31/2018",835000
394532,12,"Detroit, MI","Msa","MI","7/31/2018",192000
395025,13,"Riverside, CA","Msa","CA","7/31/2018",373750
394976,14,"Phoenix, AZ","Msa","AZ","7/31/2018",274900
395078,15,"Seattle, WA","Msa","WA","7/31/2018",477110
394865,16,"Minneapolis-St Paul, MN","Msa","MN","7/31/2018",265000
395056,17,"San Diego, CA","Msa","CA","7/31/2018",595000
395121,18,"St. Louis, MO","Msa","MO","7/31/2018",188000
395148,19,"Tampa, FL","Msa","FL","7/31/2018",225000
394358,20,"Baltimore, MD","Msa","MD","7/31/2018",305000
394530,21,"Denver, CO","Msa","CO","7/31/2018",420000
394982,22,"Pittsburgh, PA","Msa","PA","7/31/2018",175000
394998,23,"Portland, OR","Msa","OR","7/31/2018",391000
394458,24,"Charlotte, NC","Msa","NC","7/31/2018",250000
395045,25,"Sacramento, CA","Msa","CA","7/31/2018",410000
395055,26,"San Antonio, TX","Msa","TX","7/31/2018",229845
394943,27,"Orlando, FL","Msa","FL","7/31/2018",255000
394466,28,"Cincinnati, OH","Msa","OH","7/31/2018",181000
394475,29,"Cleveland, OH","Msa","OH","7/31/2018",147000
394735,30,"Kansas City, MO","Msa","MO","7/31/2018",220000
394775,31,"Las Vegas, NV","Msa","NV","7/31/2018",285000
394492,32,"Columbus, OH","Msa","OH","7/31/2018",203783
394705,33,"Indianapolis, IN","Msa","IN","7/31/2018",185000
395059,34,"San Jose, CA","Msa","CA","7/31/2018",1094250
394355,35,"Austin, TX","Msa","TX","7/31/2018",315000
395194,36,"Virginia Beach, VA","Msa","VA","7/31/2018",250000
394902,37,"Nashville, TN","Msa","TN","7/31/2018",292000
395005,38,"Providence, RI","Msa","RI","7/31/2018",282000
394862,39,"Milwaukee, WI","Msa","WI","7/31/2018",230000
394714,40,"Jacksonville, FL","Msa","FL","7/31/2018",247000
394849,41,"Memphis, TN","Msa","TN","7/31/2018",187500
394935,42,"Oklahoma City, OK","Msa","OK","7/31/2018",175000
394807,43,"Louisville-Jefferson County, KY","Msa","KY","7/31/2018",196000
394669,44,"Hartford, CT","Msa","CT","7/31/2018",242400
395022,45,"Richmond, VA","Msa","VA","7/31/2018",257500
394910,46,"New Orleans, LA","Msa","LA","7/31/2018",207500
394425,47,"Buffalo, NY","Msa","NY","7/31/2018",170000
395012,48,"Raleigh, NC","Msa","NC","7/31/2018",284000
394388,49,"Birmingham, AL","Msa","AL","7/31/2018",203000
395053,50,"Salt Lake City, UT","Msa","UT","7/31/2018",320000
395031,51,"Rochester, NY","Msa","NY","7/31/2018",158000
394640,52,"Grand Rapids, MI","Msa","MI","7/31/2018",198000
395167,53,"Tucson, AZ","Msa","AZ","7/31/2018",210000
753924,54,"Urban Honolulu, HI","Msa","HI","7/31/2018",576500
395169,55,"Tulsa, OK","Msa","OK","7/31/2018",165000
394619,56,"Fresno, CA","Msa","CA","7/31/2018",275000
395238,57,"Worcester, MA","Msa","MA","7/31/2018",280000
394415,58,"Stamford, CT","Msa","CT","7/31/2018",445000
394312,59,"Albuquerque, NM","Msa","NM","7/31/2018",205000
394308,60,"Albany, NY","Msa","NY","7/31/2018",2e+05
394938,61,"Omaha, NE","Msa","NE","7/31/2018",2e+05
394908,62,"New Haven, CT","Msa","CT","7/31/2018",239000
394357,63,"Bakersfield, CA","Msa","CA","7/31/2018",240000
394753,64,"Knoxville, TN","Msa","TN","7/31/2018",200900
394653,65,"Greenville, SC","Msa","SC","7/31/2018",205500
394952,66,"Ventura, CA","Msa","CA","7/31/2018",590000
394318,67,"Allentown, PA","Msa","PA","7/31/2018",2e+05
394561,68,"El Paso, TX","Msa","TX","7/31/2018",160950
394367,69,"Baton Rouge, LA","Msa","LA","7/31/2018",203578
394521,70,"Dayton, OH","Msa","OH","7/31/2018",150000
394843,71,"McAllen, TX","Msa","TX","7/31/2018",152000
394486,72,"Columbia, SC","Msa","SC","7/31/2018",175000
394648,73,"Greensboro, NC","Msa","NC","7/31/2018",165500
394304,74,"Akron, OH","Msa","OH","7/31/2018",150000
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","7/31/2018",275000
394798,76,"Little Rock, AR","Msa","AR","7/31/2018",169000
395134,77,"Stockton, CA","Msa","CA","7/31/2018",375000
394457,78,"Charleston, SC","Msa","SC","7/31/2018",270000
395143,79,"Syracuse, NY","Msa","NY","7/31/2018",142994
394484,80,"Colorado Springs, CO","Msa","CO","7/31/2018",314000
395235,81,"Winston-Salem, NC","Msa","NC","7/31/2018",157000
395224,82,"Wichita, KS","Msa","KS","7/31/2018",146000
395115,83,"Springfield, MA","Msa","MA","7/31/2018",220000
394440,84,"Fort Myers, FL","Msa","FL","7/31/2018",235400
394399,85,"Boise City, ID","Msa","ID","7/31/2018",284000
395160,86,"Toledo, OH","Msa","OH","7/31/2018",135000
394816,87,"Madison, WI","Msa","WI","7/31/2018",273000
394766,88,"Lakeland, FL","Msa","FL","7/31/2018",189945
394931,89,"Ogden, UT","Msa","UT","7/31/2018",272900
394528,90,"Daytona Beach, FL","Msa","FL","7/31/2018",205000
394531,91,"Des Moines, IA","Msa","IA","7/31/2018",210000
394711,92,"Jackson, MS","Msa","MS","7/31/2018",190500
394352,94,"Augusta, GA","Msa","GA","7/31/2018",185000
394666,96,"Harrisburg, PA","Msa","PA","7/31/2018",185000
395006,100,"Provo, UT","Msa","UT","7/31/2018",312500
394602,159,"Fort Collins, CO","Msa","CO","7/31/2018",380000
394913,1,"New York, NY","Msa","NY","8/31/2018",435000
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","8/31/2018",654000
394463,3,"Chicago, IL","Msa","IL","8/31/2018",235000
394514,4,"Dallas-Fort Worth, TX","Msa","TX","8/31/2018",266911
394974,5,"Philadelphia, PA","Msa","PA","8/31/2018",255000
394692,6,"Houston, TX","Msa","TX","8/31/2018",238000
395209,7,"Washington, DC","Msa","DC","8/31/2018",410000
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","8/31/2018",280000
394347,9,"Atlanta, GA","Msa","GA","8/31/2018",238328
394404,10,"Boston, MA","Msa","MA","8/31/2018",465000
395057,11,"San Francisco, CA","Msa","CA","8/31/2018",8e+05
394532,12,"Detroit, MI","Msa","MI","8/31/2018",191000
395025,13,"Riverside, CA","Msa","CA","8/31/2018",368000
394976,14,"Phoenix, AZ","Msa","AZ","8/31/2018",273745
395078,15,"Seattle, WA","Msa","WA","8/31/2018",465000
394865,16,"Minneapolis-St Paul, MN","Msa","MN","8/31/2018",265000
395056,17,"San Diego, CA","Msa","CA","8/31/2018",599000
395121,18,"St. Louis, MO","Msa","MO","8/31/2018",185000
395148,19,"Tampa, FL","Msa","FL","8/31/2018",223100
394358,20,"Baltimore, MD","Msa","MD","8/31/2018",3e+05
394530,21,"Denver, CO","Msa","CO","8/31/2018",418610
394982,22,"Pittsburgh, PA","Msa","PA","8/31/2018",173250
394998,23,"Portland, OR","Msa","OR","8/31/2018",399990
394458,24,"Charlotte, NC","Msa","NC","8/31/2018",253380
395045,25,"Sacramento, CA","Msa","CA","8/31/2018",405000
395055,26,"San Antonio, TX","Msa","TX","8/31/2018",229950
394943,27,"Orlando, FL","Msa","FL","8/31/2018",254000
394466,28,"Cincinnati, OH","Msa","OH","8/31/2018",182000
394475,29,"Cleveland, OH","Msa","OH","8/31/2018",150000
394735,30,"Kansas City, MO","Msa","MO","8/31/2018",213000
394775,31,"Las Vegas, NV","Msa","NV","8/31/2018",289000
394492,32,"Columbus, OH","Msa","OH","8/31/2018",199900
394705,33,"Indianapolis, IN","Msa","IN","8/31/2018",179900
395059,34,"San Jose, CA","Msa","CA","8/31/2018",1120000
394355,35,"Austin, TX","Msa","TX","8/31/2018",321000
395194,36,"Virginia Beach, VA","Msa","VA","8/31/2018",245000
394902,37,"Nashville, TN","Msa","TN","8/31/2018",286900
395005,38,"Providence, RI","Msa","RI","8/31/2018",275000
394862,39,"Milwaukee, WI","Msa","WI","8/31/2018",220000
394714,40,"Jacksonville, FL","Msa","FL","8/31/2018",244000
394849,41,"Memphis, TN","Msa","TN","8/31/2018",175000
394935,42,"Oklahoma City, OK","Msa","OK","8/31/2018",171000
394807,43,"Louisville-Jefferson County, KY","Msa","KY","8/31/2018",184900
394669,44,"Hartford, CT","Msa","CT","8/31/2018",242500
395022,45,"Richmond, VA","Msa","VA","8/31/2018",250000
394910,46,"New Orleans, LA","Msa","LA","8/31/2018",2e+05
394425,47,"Buffalo, NY","Msa","NY","8/31/2018",164900
395012,48,"Raleigh, NC","Msa","NC","8/31/2018",280000
394388,49,"Birmingham, AL","Msa","AL","8/31/2018",192900
395053,50,"Salt Lake City, UT","Msa","UT","8/31/2018",314056
395031,51,"Rochester, NY","Msa","NY","8/31/2018",152000
394640,52,"Grand Rapids, MI","Msa","MI","8/31/2018",2e+05
395167,53,"Tucson, AZ","Msa","AZ","8/31/2018",215000
753924,54,"Urban Honolulu, HI","Msa","HI","8/31/2018",585000
395169,55,"Tulsa, OK","Msa","OK","8/31/2018",169250
394619,56,"Fresno, CA","Msa","CA","8/31/2018",276000
395238,57,"Worcester, MA","Msa","MA","8/31/2018",274400
394415,58,"Stamford, CT","Msa","CT","8/31/2018",430000
394312,59,"Albuquerque, NM","Msa","NM","8/31/2018",205000
394308,60,"Albany, NY","Msa","NY","8/31/2018",205000
394938,61,"Omaha, NE","Msa","NE","8/31/2018",189000
394908,62,"New Haven, CT","Msa","CT","8/31/2018",238000
394357,63,"Bakersfield, CA","Msa","CA","8/31/2018",240000
394753,64,"Knoxville, TN","Msa","TN","8/31/2018",190000
394653,65,"Greenville, SC","Msa","SC","8/31/2018",193700
394952,66,"Ventura, CA","Msa","CA","8/31/2018",595000
394318,67,"Allentown, PA","Msa","PA","8/31/2018",209900
394561,68,"El Paso, TX","Msa","TX","8/31/2018",155593
394367,69,"Baton Rouge, LA","Msa","LA","8/31/2018",202000
394521,70,"Dayton, OH","Msa","OH","8/31/2018",140000
394843,71,"McAllen, TX","Msa","TX","8/31/2018",143000
394486,72,"Columbia, SC","Msa","SC","8/31/2018",172250
394648,73,"Greensboro, NC","Msa","NC","8/31/2018",160000
394304,74,"Akron, OH","Msa","OH","8/31/2018",147000
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","8/31/2018",270000
394798,76,"Little Rock, AR","Msa","AR","8/31/2018",158150
395134,77,"Stockton, CA","Msa","CA","8/31/2018",395000
394457,78,"Charleston, SC","Msa","SC","8/31/2018",272250
395143,79,"Syracuse, NY","Msa","NY","8/31/2018",148000
394484,80,"Colorado Springs, CO","Msa","CO","8/31/2018",312500
395235,81,"Winston-Salem, NC","Msa","NC","8/31/2018",166000
395224,82,"Wichita, KS","Msa","KS","8/31/2018",153000
395115,83,"Springfield, MA","Msa","MA","8/31/2018",221000
394440,84,"Fort Myers, FL","Msa","FL","8/31/2018",232000
394399,85,"Boise City, ID","Msa","ID","8/31/2018",283742
395160,86,"Toledo, OH","Msa","OH","8/31/2018",126750
394816,87,"Madison, WI","Msa","WI","8/31/2018",264000
394766,88,"Lakeland, FL","Msa","FL","8/31/2018",199000
394931,89,"Ogden, UT","Msa","UT","8/31/2018",269975
394528,90,"Daytona Beach, FL","Msa","FL","8/31/2018",212500
394531,91,"Des Moines, IA","Msa","IA","8/31/2018",207000
394711,92,"Jackson, MS","Msa","MS","8/31/2018",188500
394352,94,"Augusta, GA","Msa","GA","8/31/2018",178580
394666,96,"Harrisburg, PA","Msa","PA","8/31/2018",185000
395006,100,"Provo, UT","Msa","UT","8/31/2018",305000
394602,159,"Fort Collins, CO","Msa","CO","8/31/2018",377337
394913,1,"New York, NY","Msa","NY","9/30/2018",423000
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","9/30/2018",645000
394463,3,"Chicago, IL","Msa","IL","9/30/2018",231600
394514,4,"Dallas-Fort Worth, TX","Msa","TX","9/30/2018",260000
394974,5,"Philadelphia, PA","Msa","PA","9/30/2018",244900
394692,6,"Houston, TX","Msa","TX","9/30/2018",231000
395209,7,"Washington, DC","Msa","DC","9/30/2018",399000
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","9/30/2018",280000
394347,9,"Atlanta, GA","Msa","GA","9/30/2018",245945
394404,10,"Boston, MA","Msa","MA","9/30/2018",435000
395057,11,"San Francisco, CA","Msa","CA","9/30/2018",781825
394532,12,"Detroit, MI","Msa","MI","9/30/2018",182000
395025,13,"Riverside, CA","Msa","CA","9/30/2018",372000
394976,14,"Phoenix, AZ","Msa","AZ","9/30/2018",275000
395078,15,"Seattle, WA","Msa","WA","9/30/2018",460000
394865,16,"Minneapolis-St Paul, MN","Msa","MN","9/30/2018",264783
395056,17,"San Diego, CA","Msa","CA","9/30/2018",592000
395121,18,"St. Louis, MO","Msa","MO","9/30/2018",179900
395148,19,"Tampa, FL","Msa","FL","9/30/2018",225000
394358,20,"Baltimore, MD","Msa","MD","9/30/2018",299500
394530,21,"Denver, CO","Msa","CO","9/30/2018",408217
394982,22,"Pittsburgh, PA","Msa","PA","9/30/2018",167900
394998,23,"Portland, OR","Msa","OR","9/30/2018",385300
394458,24,"Charlotte, NC","Msa","NC","9/30/2018",245000
395045,25,"Sacramento, CA","Msa","CA","9/30/2018",410000
395055,26,"San Antonio, TX","Msa","TX","9/30/2018",220000
394943,27,"Orlando, FL","Msa","FL","9/30/2018",256395
394466,28,"Cincinnati, OH","Msa","OH","9/30/2018",173450
394475,29,"Cleveland, OH","Msa","OH","9/30/2018",149500
394735,30,"Kansas City, MO","Msa","MO","9/30/2018",205600
394775,31,"Las Vegas, NV","Msa","NV","9/30/2018",3e+05
394492,32,"Columbus, OH","Msa","OH","9/30/2018",198750
394705,33,"Indianapolis, IN","Msa","IN","9/30/2018",179900
395059,34,"San Jose, CA","Msa","CA","9/30/2018",1030000
394355,35,"Austin, TX","Msa","TX","9/30/2018",300750
395194,36,"Virginia Beach, VA","Msa","VA","9/30/2018",244500
394902,37,"Nashville, TN","Msa","TN","9/30/2018",270000
395005,38,"Providence, RI","Msa","RI","9/30/2018",275000
394862,39,"Milwaukee, WI","Msa","WI","9/30/2018",209000
394714,40,"Jacksonville, FL","Msa","FL","9/30/2018",239990
394849,41,"Memphis, TN","Msa","TN","9/30/2018",176500
394935,42,"Oklahoma City, OK","Msa","OK","9/30/2018",175000
394807,43,"Louisville-Jefferson County, KY","Msa","KY","9/30/2018",175000
394669,44,"Hartford, CT","Msa","CT","9/30/2018",220000
395022,45,"Richmond, VA","Msa","VA","9/30/2018",240000
394910,46,"New Orleans, LA","Msa","LA","9/30/2018",199000
394425,47,"Buffalo, NY","Msa","NY","9/30/2018",162880
395012,48,"Raleigh, NC","Msa","NC","9/30/2018",280000
394388,49,"Birmingham, AL","Msa","AL","9/30/2018",197750
395053,50,"Salt Lake City, UT","Msa","UT","9/30/2018",315000
395031,51,"Rochester, NY","Msa","NY","9/30/2018",146000
394640,52,"Grand Rapids, MI","Msa","MI","9/30/2018",197500
395167,53,"Tucson, AZ","Msa","AZ","9/30/2018",214128
753924,54,"Urban Honolulu, HI","Msa","HI","9/30/2018",575000
395169,55,"Tulsa, OK","Msa","OK","9/30/2018",165000
394619,56,"Fresno, CA","Msa","CA","9/30/2018",270000
395238,57,"Worcester, MA","Msa","MA","9/30/2018",276000
394415,58,"Stamford, CT","Msa","CT","9/30/2018",383000
394312,59,"Albuquerque, NM","Msa","NM","9/30/2018",195000
394308,60,"Albany, NY","Msa","NY","9/30/2018",194500
394938,61,"Omaha, NE","Msa","NE","9/30/2018",190000
394908,62,"New Haven, CT","Msa","CT","9/30/2018",221200
394357,63,"Bakersfield, CA","Msa","CA","9/30/2018",238000
394753,64,"Knoxville, TN","Msa","TN","9/30/2018",190068
394653,65,"Greenville, SC","Msa","SC","9/30/2018",2e+05
394952,66,"Ventura, CA","Msa","CA","9/30/2018",610000
394318,67,"Allentown, PA","Msa","PA","9/30/2018",189000
394561,68,"El Paso, TX","Msa","TX","9/30/2018",154925
394367,69,"Baton Rouge, LA","Msa","LA","9/30/2018",210000
394521,70,"Dayton, OH","Msa","OH","9/30/2018",142900
394843,71,"McAllen, TX","Msa","TX","9/30/2018",141500
394486,72,"Columbia, SC","Msa","SC","9/30/2018",179127
394648,73,"Greensboro, NC","Msa","NC","9/30/2018",162250
394304,74,"Akron, OH","Msa","OH","9/30/2018",146125
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","9/30/2018",267750
394798,76,"Little Rock, AR","Msa","AR","9/30/2018",161500
395134,77,"Stockton, CA","Msa","CA","9/30/2018",380000
394457,78,"Charleston, SC","Msa","SC","9/30/2018",279758
395143,79,"Syracuse, NY","Msa","NY","9/30/2018",144148
394484,80,"Colorado Springs, CO","Msa","CO","9/30/2018",309000
395235,81,"Winston-Salem, NC","Msa","NC","9/30/2018",162250
395224,82,"Wichita, KS","Msa","KS","9/30/2018",149900
395115,83,"Springfield, MA","Msa","MA","9/30/2018",215000
394440,84,"Fort Myers, FL","Msa","FL","9/30/2018",225000
394399,85,"Boise City, ID","Msa","ID","9/30/2018",278900
395160,86,"Toledo, OH","Msa","OH","9/30/2018",135000
394816,87,"Madison, WI","Msa","WI","9/30/2018",252500
394766,88,"Lakeland, FL","Msa","FL","9/30/2018",195250
394931,89,"Ogden, UT","Msa","UT","9/30/2018",267500
394528,90,"Daytona Beach, FL","Msa","FL","9/30/2018",214900
394531,91,"Des Moines, IA","Msa","IA","9/30/2018",208000
394711,92,"Jackson, MS","Msa","MS","9/30/2018",187500
394352,94,"Augusta, GA","Msa","GA","9/30/2018",179500
394666,96,"Harrisburg, PA","Msa","PA","9/30/2018",174200
395006,100,"Provo, UT","Msa","UT","9/30/2018",302438
394602,159,"Fort Collins, CO","Msa","CO","9/30/2018",386101
394913,1,"New York, NY","Msa","NY","10/31/2018",410000
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","10/31/2018",640000
394463,3,"Chicago, IL","Msa","IL","10/31/2018",225000
394514,4,"Dallas-Fort Worth, TX","Msa","TX","10/31/2018",257500
394974,5,"Philadelphia, PA","Msa","PA","10/31/2018",234500
394692,6,"Houston, TX","Msa","TX","10/31/2018",230000
395209,7,"Washington, DC","Msa","DC","10/31/2018",395000
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","10/31/2018",280000
394347,9,"Atlanta, GA","Msa","GA","10/31/2018",240900
394404,10,"Boston, MA","Msa","MA","10/31/2018",435000
395057,11,"San Francisco, CA","Msa","CA","10/31/2018",825000
394532,12,"Detroit, MI","Msa","MI","10/31/2018",180000
395025,13,"Riverside, CA","Msa","CA","10/31/2018",365750
394976,14,"Phoenix, AZ","Msa","AZ","10/31/2018",275000
395078,15,"Seattle, WA","Msa","WA","10/31/2018",455000
394865,16,"Minneapolis-St Paul, MN","Msa","MN","10/31/2018",265000
395056,17,"San Diego, CA","Msa","CA","10/31/2018",580000
395121,18,"St. Louis, MO","Msa","MO","10/31/2018",176500
395148,19,"Tampa, FL","Msa","FL","10/31/2018",220000
394358,20,"Baltimore, MD","Msa","MD","10/31/2018",297500
394530,21,"Denver, CO","Msa","CO","10/31/2018",412000
394982,22,"Pittsburgh, PA","Msa","PA","10/31/2018",159500
394998,23,"Portland, OR","Msa","OR","10/31/2018",387000
394458,24,"Charlotte, NC","Msa","NC","10/31/2018",248750
395045,25,"Sacramento, CA","Msa","CA","10/31/2018",4e+05
395055,26,"San Antonio, TX","Msa","TX","10/31/2018",222329
394943,27,"Orlando, FL","Msa","FL","10/31/2018",255000
394466,28,"Cincinnati, OH","Msa","OH","10/31/2018",171000
394475,29,"Cleveland, OH","Msa","OH","10/31/2018",139900
394735,30,"Kansas City, MO","Msa","MO","10/31/2018",212000
394775,31,"Las Vegas, NV","Msa","NV","10/31/2018",295000
394492,32,"Columbus, OH","Msa","OH","10/31/2018",196950
394705,33,"Indianapolis, IN","Msa","IN","10/31/2018",177500
395059,34,"San Jose, CA","Msa","CA","10/31/2018",1100000
394355,35,"Austin, TX","Msa","TX","10/31/2018",305000
395194,36,"Virginia Beach, VA","Msa","VA","10/31/2018",245000
394902,37,"Nashville, TN","Msa","TN","10/31/2018",280000
395005,38,"Providence, RI","Msa","RI","10/31/2018",272500
394862,39,"Milwaukee, WI","Msa","WI","10/31/2018",210000
394714,40,"Jacksonville, FL","Msa","FL","10/31/2018",241237
394849,41,"Memphis, TN","Msa","TN","10/31/2018",175000
394935,42,"Oklahoma City, OK","Msa","OK","10/31/2018",175000
394807,43,"Louisville-Jefferson County, KY","Msa","KY","10/31/2018",182500
394669,44,"Hartford, CT","Msa","CT","10/31/2018",220000
395022,45,"Richmond, VA","Msa","VA","10/31/2018",240000
394910,46,"New Orleans, LA","Msa","LA","10/31/2018",192000
394425,47,"Buffalo, NY","Msa","NY","10/31/2018",156000
395012,48,"Raleigh, NC","Msa","NC","10/31/2018",275000
394388,49,"Birmingham, AL","Msa","AL","10/31/2018",195000
395053,50,"Salt Lake City, UT","Msa","UT","10/31/2018",322900
395031,51,"Rochester, NY","Msa","NY","10/31/2018",147000
394640,52,"Grand Rapids, MI","Msa","MI","10/31/2018",193700
395167,53,"Tucson, AZ","Msa","AZ","10/31/2018",212548
753924,54,"Urban Honolulu, HI","Msa","HI","10/31/2018",580000
395169,55,"Tulsa, OK","Msa","OK","10/31/2018",165000
394619,56,"Fresno, CA","Msa","CA","10/31/2018",275000
395238,57,"Worcester, MA","Msa","MA","10/31/2018",255000
394415,58,"Stamford, CT","Msa","CT","10/31/2018",365000
394312,59,"Albuquerque, NM","Msa","NM","10/31/2018",195000
394308,60,"Albany, NY","Msa","NY","10/31/2018",189000
394938,61,"Omaha, NE","Msa","NE","10/31/2018",196000
394908,62,"New Haven, CT","Msa","CT","10/31/2018",228000
394357,63,"Bakersfield, CA","Msa","CA","10/31/2018",235000
394753,64,"Knoxville, TN","Msa","TN","10/31/2018",2e+05
394653,65,"Greenville, SC","Msa","SC","10/31/2018",197389
394952,66,"Ventura, CA","Msa","CA","10/31/2018",615000
394318,67,"Allentown, PA","Msa","PA","10/31/2018",197280
394561,68,"El Paso, TX","Msa","TX","10/31/2018",157250
394367,69,"Baton Rouge, LA","Msa","LA","10/31/2018",2e+05
394521,70,"Dayton, OH","Msa","OH","10/31/2018",135000
394843,71,"McAllen, TX","Msa","TX","10/31/2018",145700
394486,72,"Columbia, SC","Msa","SC","10/31/2018",174000
394648,73,"Greensboro, NC","Msa","NC","10/31/2018",153000
394304,74,"Akron, OH","Msa","OH","10/31/2018",149000
753906,75,"North Port-Sarasota-Bradenton, FL","Msa","FL","10/31/2018",265000
394798,76,"Little Rock, AR","Msa","AR","10/31/2018",160000
395134,77,"Stockton, CA","Msa","CA","10/31/2018",378000
394457,78,"Charleston, SC","Msa","SC","10/31/2018",270000
395143,79,"Syracuse, NY","Msa","NY","10/31/2018",135000
394484,80,"Colorado Springs, CO","Msa","CO","10/31/2018",302000
395235,81,"Winston-Salem, NC","Msa","NC","10/31/2018",161000
395224,82,"Wichita, KS","Msa","KS","10/31/2018",149900
395115,83,"Springfield, MA","Msa","MA","10/31/2018",220000
394440,84,"Fort Myers, FL","Msa","FL","10/31/2018",227500
394399,85,"Boise City, ID","Msa","ID","10/31/2018",279900
395160,86,"Toledo, OH","Msa","OH","10/31/2018",114000
394816,87,"Madison, WI","Msa","WI","10/31/2018",260000
394766,88,"Lakeland, FL","Msa","FL","10/31/2018",195458
394931,89,"Ogden, UT","Msa","UT","10/31/2018",269900
394528,90,"Daytona Beach, FL","Msa","FL","10/31/2018",207700
394531,91,"Des Moines, IA","Msa","IA","10/31/2018",199000
394711,92,"Jackson, MS","Msa","MS","10/31/2018",187000
394352,94,"Augusta, GA","Msa","GA","10/31/2018",177500
394666,96,"Harrisburg, PA","Msa","PA","10/31/2018",182750
395006,100,"Provo, UT","Msa","UT","10/31/2018",305000
394602,159,"Fort Collins, CO","Msa","CO","10/31/2018",380000
394913,1,"New York, NY","Msa","NY","11/30/2018",412250
753899,2,"Los Angeles-Long Beach-Anaheim, CA","Msa","CA","11/30/2018",645995
394463,3,"Chicago, IL","Msa","IL","11/30/2018",225000
394514,4,"Dallas-Fort Worth, TX","Msa","TX","11/30/2018",258000
394974,5,"Philadelphia, PA","Msa","PA","11/30/2018",239000
394692,6,"Houston, TX","Msa","TX","11/30/2018",232500
395209,7,"Washington, DC","Msa","DC","11/30/2018",399900
394856,8,"Miami-Fort Lauderdale, FL","Msa","FL","11/30/2018",283355
394347,9,"Atlanta, GA","Msa","GA","11/30/2018",240000
394404,10,"Boston, MA","Msa","MA","11/30/2018",442466
395057,11,"San Francisco, CA","Msa","CA","11/30/2018",8e+05
394532,12,"Detroit, MI","Msa","MI","11/30/2018",179000
395025,13,"Riverside, CA","Msa","CA","11/30/2018",376845
394976,14,"Phoenix, AZ","Msa","AZ","11/30/2018",277172
395078,15,"Seattle, WA","Msa","WA","11/30/2018",460000
394865,16,"Minneapolis-St Paul, MN","Msa","MN","11/30/2018",268000
395056,17,"San Diego, CA","Msa","CA","11/30/2018",588500
395121,18,"St. Louis, MO","Msa","MO","11/30/2018",175500
395148,19,"Tampa, FL","Msa","FL","11/30/2018",228000
394358,20,"Baltimore, MD","Msa","MD","11/30/2018",297656
394530,21,"Denver, CO","Msa","CO","11/30/2018",410000
394982,22,"Pittsburgh, PA","Msa","PA","11/30/2018",163000
